region,window,group,q,point,lo,hi,n
shared,15,"('Dp1Yey', 'LCTB92')",50.0,nan,nan,nan,0
shared,15,"('Dp1Yey', 'LCTB92')",95.0,nan,nan,nan,0
shared,15,"('Dp1Yey', 'LCTB92')",99.0,nan,nan,nan,0
shared,15,"('Dp1Yey', 'VEH')",1.0,0.42510572731494906,0.3935021758079529,0.45553117990493774,352
shared,15,"('Dp1Yey', 'VEH')",5.0,0.4845676124095917,0.4590854525566101,0.5115198791027069,352
shared,15,"('Dp1Yey', 'VEH')",50.0,0.7240855991840363,0.703289806842804,0.7475124597549438,352
shared,15,"('Dp1Yey', 'VEH')",95.0,0.9779833235777914,0.9430721599608659,1.0271490700542927,352
shared,15,"('Dp1Yey', 'VEH')",99.0,1.0809961734712124,1.041105313077569,1.0918586030602455,352
shared,15,"('WT', 'LCTB92')",1.0,nan,nan,nan,0
shared,15,"('WT', 'LCTB92')",5.0,nan,nan,nan,0
shared,15,"('WT', 'LCTB92')",50.0,nan,nan,nan,0
shared,15,"('WT', 'LCTB92')",95.0,nan,nan,nan,0
shared,15,"('WT', 'LCTB92')",99.0,nan,nan,nan,0
shared,15,"('WT', 'VEH')",1.0,0.38749403953552247,0.2845838665962219,0.4698844968378542,352
shared,15,"('WT', 'VEH')",5.0,0.5122190579771996,0.47900402545928955,0.5574989756196737,352
shared,15,"('WT', 'VEH')",50.0,0.8158757239580154,0.7924162620678544,0.8299986273050308,352
shared,15,"('WT', 'VEH')",95.0,1.0115246736444532,0.9873975240450817,1.0196787659078836,352
shared,15,"('WT', 'VEH')",99.0,1.0769260213524106,1.0349120572209358,1.1076475530862808,352
shared,15,"('Dp1Yey', 'LCTB92')",1.0,0.37874324023723605,0.3626473963260651,0.39203001379966734,4972
shared,15,"('Dp1Yey', 'LCTB92')",5.0,0.5007898807525635,0.49390732489526273,0.5120570361614227,4972
shared,15,"('Dp1Yey', 'LCTB92')",50.0,0.7402318269014359,0.735975320264697,0.74555987380445,4972
shared,15,"('Dp1Yey', 'LCTB92')",95.0,0.9060215093195438,0.9002433293871581,0.9100448526442051,4972
shared,15,"('Dp1Yey', 'LCTB92')",99.0,0.9595303367450833,0.9513193064723163,0.9660906195640564,4972
shared,15,"('Dp1Yey', 'VEH')",1.0,0.36951594054698944,0.3551193904876709,0.39236152172088623,4972
shared,15,"('Dp1Yey', 'VEH')",5.0,0.5040038779377938,0.48947280645370483,0.5157551124691964,4972
shared,15,"('Dp1Yey', 'VEH')",50.0,0.7433678209781647,0.739396906644106,0.7471232332289219,4972
