region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.6702492332458495,0.6314814019203183,0.6829795837402344,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.8565669339895249,0.7950391620397568,0.9478913322091103,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.9442016437649727,0.8826677918434144,0.9894618503749371,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,1.0782466530799866,1.054232344031334,1.119140237569809,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.2325312048196793,1.212315512150526,1.2398501455783844,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.2411243188381196,1.2322985690832138,1.2428770959377289,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.2428099751472473,0.2342274785041809,0.25974435758590697,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.26013381481170655,0.25445741415023804,0.26735334306955333,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.3874889016151428,0.3481631278991699,0.4486806392669678,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.5380912184715271,0.5281692878901959,0.5488319039344787,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.5547336030006408,0.5382478070259092,0.5611429810523987,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.4647714281082153,0.45973122119903564,0.641109459400177,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.6385675132274627,0.541066598892212,0.8099598109722137,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.9928775024600327,0.969868328422308,1.0226548537611961,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.1238931953907012,1.082093745470047,1.139530751109123,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.1498495757579803,1.123960797190666,1.1617599427700043,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.6737049210071564,0.6611128151416779,0.6980535018444062,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.6978084146976471,0.6783369719982147,0.7301944099366664,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.8600139021873474,0.8273906260728836,0.8887457102537155,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,1.1196659296751021,1.048739917576313,1.1423870652914045,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,1.1605078178644177,1.1199644875526427,1.1986446529626846,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.7389833545684814,0.7105445861816406,0.7477031614780426,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.7473696708679199,0.7420311391353607,0.7583790821582079,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.8209796100854874,0.7940458208322525,0.8338393270969391,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.0618340477347374,1.0053444644436236,1.0765581876039505,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.079671821296215,1.0618644353747368,1.0807226821780205,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.7416817784309387,0.7301881909370422,0.7565802478790283,97
