region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
dmn_within,12,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.0421885088086128,0.034672641381621405,0.049892206974327544,True,22128,20284
dmn_within,12,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.04790337383747101,0.0451147960498929,0.050693316757678984,True,22128,20284
dmn_within,12,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.03708786824718113,0.034398805473465216,0.03998129585757851,True,22128,20284
dmn_within,12,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.028762907730415455,0.025708372684894044,0.03420486344513485,True,22128,20284
dmn_within,12,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.05341701447963715,-0.06882224781811236,-0.03875863219797616,True,25816,20284
dmn_within,12,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.05142812430858612,-0.05830285925418138,-0.0443144023045898,True,25816,20284
dmn_within,12,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.014404349029064178,0.011572472751140594,0.017482533864676946,True,25816,20284
dmn_within,12,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.015617864951491311,0.012475764737464487,0.018624159540049926,True,25816,20284
dmn_within,12,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.015147652435117065,0.011449748034065363,0.019581477758940605,True,25816,20284
dmn_within,13,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.12215439617633822,0.11103414723277093,0.1359809407889843,True,21984,25648
dmn_within,13,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.09985523819923403,0.09281052839010953,0.10763845678418879,True,21984,25648
dmn_within,13,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.04624423384666443,0.0435697166249156,0.04910395983606577,True,21984,25648
dmn_within,13,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.012888699769973977,0.010029393900185887,0.015661136242561297,True,21984,25648
dmn_within,13,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,0.00237178012903283,-0.0020842623081989585,0.007074775439061061,False,21984,25648
dmn_within,13,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.006904666423797612,-0.020875090584158897,0.004581973761320072,False,20152,20152
dmn_within,13,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.0014032423496246338,-0.005496366769075392,0.009872774519026293,False,20152,20152
dmn_within,13,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.007842600345611572,0.004769885912537575,0.010740812309086323,True,20152,20152
dmn_within,13,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.006801961734890893,-0.00995072556659588,-0.0038230688311159627,True,20152,20152
dmn_within,13,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.011770412698387633,-0.016138020080746822,-0.00695663047209361,True,20152,20152
dmn_within,13,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.07696048259735111,0.06574780824780467,0.08962130548059939,True,21984,20152
dmn_within,13,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.04258210062980661,0.033519925847649616,0.05069059949368239,True,21984,20152
dmn_within,13,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.05064684897661209,0.04783724825829268,0.0536266753450036,True,21984,20152
dmn_within,13,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.039613882265984945,0.036804287023842266,0.04204231067094952,True,21984,20152
dmn_within,13,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.03348085159668612,0.028536897114564985,0.03811983249569279,True,21984,20152
dmn_within,13,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.05209858000278472,-0.065872946947813,-0.0411173378229141,True,25648,20152
dmn_within,13,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.05586989521980279,-0.06211595140397549,-0.049818747937679306,True,25648,20152
dmn_within,13,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.012245215475559235,0.009167449362576009,0.015290482155978677,True,25648,20152
dmn_within,13,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.019923220761120075,0.016431516301818102,0.0230693640839308,True,25648,20152
dmn_within,13,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.01933865876926566,0.014978252790605754,0.023396890720003095,True,25648,20152
dmn_within,14,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.11074497222900392,0.10209731660783292,0.12137005552649498,True,21840,25480
dmn_within,14,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.10036708116531373,0.0930860062688589,0.10780728928744795,True,21840,25480
dmn_within,14,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.04804959148168564,0.04495647959411144,0.05119584836065769,True,21840,25480
dmn_within,14,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.011908850818872607,0.00921348087955266,0.014811846334487221,True,21840,25480
dmn_within,14,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,-0.0028370272228493976,-0.0064604175863787056,0.0024602320095293,False,21840,25480
dmn_within,14,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.004056709408760073,-0.016511428162455558,0.006453413963317871,False,20020,20020
dmn_within,14,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.003101761639118128,-0.003596296757459641,0.010554550588130965,False,20020,20020
dmn_within,14,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.004039287567138672,0.000823107548058033,0.006912592612206935,True,20020,20020
dmn_within,14,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.00458563640713705,-0.007368822917342033,-0.0011433075834065716,True,20020,20020
dmn_within,14,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.010218024272471649,-0.014741415969096288,-0.006394373144954443,True,20020,20020
dmn_within,14,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.06923471868038178,0.05938995318114762,0.08007396729290488,True,21840,20020
dmn_within,14,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.04439200013875966,0.03659674216061824,0.050805711895227396,True,21840,20020
dmn_within,14,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.05353911966085434,0.050540287233889106,0.05662510693073273,True,21840,20020
dmn_within,14,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.036660044640302814,0.03422374975867565,0.03914103041868652,True,21840,20020
dmn_within,14,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.031347415223717645,0.02787048932723708,0.03611329663591522,True,21840,20020
dmn_within,14,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.04556696295738222,-0.05790852718055248,-0.03627891734242441,True,25480,20020
dmn_within,14,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.052873319387435946,-0.06043380968272685,-0.04650478936731815,True,25480,20020
dmn_within,14,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.009528815746307373,0.006324589066207409,0.012759323604404925,True,25480,20020
dmn_within,14,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.020165557414293156,0.017068295311182865,0.023839204637333706,True,25480,20020
dmn_within,14,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.023966418174095394,0.019393734208890036,0.028063511309563142,True,25480,20020
dmn_within,15,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.11682771325111391,0.10863603939116004,0.12823917031288148,True,21696,25312
dmn_within,15,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.09877022951841352,0.09303846843540668,0.10571005389094353,True,21696,25312
dmn_within,15,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.04867199808359146,0.04583634175360203,0.051412604004144664,True,21696,25312
dmn_within,15,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.0107150290161373,0.007295720861293442,0.013575826887973052,True,21696,25312
dmn_within,15,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,-0.0025790513493119116,-0.006842092438135211,0.0019351170787116837,False,21696,25312
dmn_within,15,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.003526321053504977,-0.01642598360776901,0.009744389399886123,False,19888,19888
dmn_within,15,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.0013667434453964455,-0.0068126302585005865,0.008275398127734666,False,19888,19888
dmn_within,15,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.003900006413459778,0.000847681611776352,0.007413713634014129,True,19888,19888
dmn_within,15,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.0033560946583747198,-0.006891023898497287,-0.00016767181456097904,True,19888,19888
dmn_within,15,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.015183059200645,-0.02021537711098797,-0.010237596745603124,True,19888,19888
dmn_within,15,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.06656081318855289,0.05505003347992895,0.07943832191824914,True,21696,19888
dmn_within,15,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.04599211215972898,0.03883417673408987,0.05438940644264221,True,21696,19888
