region,window,group,q,point,lo,hi,n
dmn_within,18,"('WT', 'LCTB92')",50.0,0.7115709185600281,0.709373326972127,0.7138661485165357,24808
dmn_within,18,"('WT', 'LCTB92')",95.0,0.9054038863629102,0.9028923449665308,0.9078024741634726,24808
dmn_within,18,"('WT', 'LCTB92')",99.0,0.9601280388236046,0.9556184096261859,0.9635243714358658,24808
dmn_within,18,"('WT', 'VEH')",1.0,0.4155557632446289,0.41147100925445557,0.4209495788812637,21264
dmn_within,18,"('WT', 'VEH')",5.0,0.5175594300031662,0.5124232783168554,0.522202904522419,21264
dmn_within,18,"('WT', 'VEH')",50.0,0.7662045806646347,0.7642254780977964,0.7684142589569092,21264
dmn_within,18,"('WT', 'VEH')",95.0,0.9132703207433224,0.911635656338185,0.9152219019737092,21264
dmn_within,18,"('WT', 'VEH')",99.0,0.9549952895566817,0.9518309601396322,0.9597921818494797,21264
dmn_within,19,"('Dp1Yey', 'LCTB92')",1.0,0.3560804897546768,0.3385525345802307,0.3734613060951233,19360
dmn_within,19,"('Dp1Yey', 'LCTB92')",5.0,0.4560749173164368,0.4522148370742798,0.4610303899645805,19360
dmn_within,19,"('Dp1Yey', 'LCTB92')",50.0,0.6890570223331451,0.6870709776878356,0.6914019584655762,19360
dmn_within,19,"('Dp1Yey', 'LCTB92')",95.0,0.868849590420723,0.8657497112080454,0.8718570023775101,19360
dmn_within,19,"('Dp1Yey', 'LCTB92')",99.0,0.9236821266263723,0.9200423861090093,0.9283804816212504,19360
dmn_within,19,"('Dp1Yey', 'VEH')",1.0,0.3639408338069916,0.3578711152076721,0.3718689370155335,19360
dmn_within,19,"('Dp1Yey', 'VEH')",5.0,0.45436781644821167,0.4500364661216736,0.45987819679081443,19360
dmn_within,19,"('Dp1Yey', 'VEH')",50.0,0.6913831681013107,0.6887249507009983,0.6937030591070652,19360
dmn_within,19,"('Dp1Yey', 'VEH')",95.0,0.8546513579785824,0.8517056949436664,0.8575953082367778,19360
dmn_within,19,"('Dp1Yey', 'VEH')",99.0,0.9125287554413081,0.9104943546652794,0.9149040815234184,19360
dmn_within,19,"('WT', 'LCTB92')",1.0,0.2935119432210922,0.287587014734745,0.3000298236310482,24640
dmn_within,19,"('WT', 'LCTB92')",5.0,0.40342373549938204,0.3985670459270477,0.407973039150238,24640
dmn_within,19,"('WT', 'LCTB92')",50.0,0.6995746940374374,0.6975339993834495,0.7019853789359332,24640
dmn_within,19,"('WT', 'LCTB92')",95.0,0.8949328914284705,0.8926068367157132,0.8982494123280048,24640
dmn_within,19,"('WT', 'LCTB92')",99.0,0.952434064000845,0.9489225898310543,0.9560970439761879,24640
dmn_within,19,"('WT', 'VEH')",1.0,0.40795149028301236,0.402711797952652,0.41459399461746216,21120
dmn_within,19,"('WT', 'VEH')",5.0,0.5057003289461136,0.5008352994918823,0.5109947987273336,21120
dmn_within,19,"('WT', 'VEH')",50.0,0.7553452700376511,0.7532578397542238,0.757442631945014,21120
dmn_within,19,"('WT', 'VEH')",95.0,0.903647942841053,0.901743294056505,0.9057268989924342,21120
dmn_within,19,"('WT', 'VEH')",99.0,0.9488245065882803,0.9449399448931217,0.9517466276884079,21120
dmn_within,20,"('Dp1Yey', 'LCTB92')",1.0,0.35182559669017793,0.3386279344558716,0.36118608713150024,19228
dmn_within,20,"('Dp1Yey', 'LCTB92')",5.0,0.44352251589298247,0.44039732217788696,0.4485845625400543,19228
dmn_within,20,"('Dp1Yey', 'LCTB92')",50.0,0.6770413964986801,0.6748667307198047,0.6794411938637495,19228
dmn_within,20,"('Dp1Yey', 'LCTB92')",95.0,0.8615200005471706,0.858335551675409,0.8648165298998355,19228
dmn_within,20,"('Dp1Yey', 'LCTB92')",99.0,0.9175045096874237,0.9130281617417931,0.9210303485374898,19228
dmn_within,20,"('Dp1Yey', 'VEH')",1.0,0.36138431310653685,0.3537991935014725,0.3677869246006012,19228
dmn_within,20,"('Dp1Yey', 'VEH')",5.0,0.4480726271867752,0.4444830924272537,0.45209950536489485,19228
dmn_within,20,"('Dp1Yey', 'VEH')",50.0,0.6789469569921494,0.676969413459301,0.6810252800583839,19228
dmn_within,20,"('Dp1Yey', 'VEH')",95.0,0.843618331849575,0.8406980782747269,0.8459866344928739,19228
dmn_within,20,"('Dp1Yey', 'VEH')",99.0,0.9024764601141214,0.8984711439907549,0.9063632553070784,19228
dmn_within,20,"('WT', 'LCTB92')",1.0,0.2885957837104797,0.2809427546262741,0.2959378955811262,24472
dmn_within,20,"('WT', 'LCTB92')",5.0,0.39153299629688265,0.3846544901281595,0.3979012097418308,24472
